"ID";"Model";"Lot_ID";"Serial_Number";"Current_Station";"Receiving_Time";"Assembly_Time";"Burn_In_Start";"Burn_In_End";"Packing_Time";"Shipping_Time";"Burn_In_Result";"Firmware_Update_Time";"Repair_Time";"Is_Received";"Is_Assembly_Done";"Is_Firmware_Updated";"Is_Burn_In_Processing";"Is_Burn_In_Done";"Is_Packing_Done";"Is_Shipping_Done";"Is_Repaired_Done";"Is_ReWork";"Is_Passed";"Symptoms_Fail";"Re_Work_Count";"Re_Work_Start"
175;"SMC-P04W R17";103119;"30N004000052";"Result Station";"2019-10-31 11:25:50";"2019-11-18 15:37:31";"2019-11-18 16:30:12";"2019-11-19 16:30:37";"";"";"PASS";"2019-11-18 15:38:30";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:05"
176;"SMC-P04W R17";103119;"30N004000352";"Result Station";"2019-10-31 11:25:51";"2019-11-18 15:37:50";"2019-11-18 16:30:12";"2019-11-19 16:30:51";"";"";"PASS";"2019-11-18 15:38:48";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:20"
177;"SMC-P04W R17";103119;"30N004000363";"Result Station";"2019-10-31 11:25:54";"2019-11-18 15:37:54";"2019-11-18 16:30:12";"2019-11-19 16:30:53";"";"";"PASS";"2019-11-18 15:38:50";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:24"
178;"SMC-P04W R17";103119;"30N004000350";"Result Station";"2019-10-31 11:25:55";"2019-11-18 15:37:38";"2019-11-18 16:30:12";"2019-11-19 16:30:45";"";"";"PASS";"2019-11-18 15:38:36";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:12"
179;"SMC-P04W R17";103119;"30N004000135";"Result Station";"2019-10-31 11:25:55";"2019-11-18 15:37:25";"2019-11-18 16:30:12";"2019-11-19 16:30:34";"";"";"PASS";"2019-11-18 15:38:26";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:35:59"
180;"SMC-P04W R17";103119;"30N004000345";"Result Station";"2019-10-31 11:25:56";"2019-11-18 15:37:37";"2019-11-18 16:30:12";"2019-11-19 16:30:44";"";"";"PASS";"2019-11-18 15:38:36";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:12"
181;"SMC-P04W R17";103119;"30N004000131";"Result Station";"2019-10-31 11:25:57";"2019-11-18 15:37:26";"2019-11-18 16:30:12";"2019-11-19 16:30:35";"";"";"PASS";"2019-11-18 15:38:27";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:01"
182;"SMC-P04W R17";103119;"30N004000038";"Result Station";"2019-10-31 11:25:58";"2019-11-18 15:37:33";"2019-11-18 16:30:12";"2019-11-19 16:30:41";"";"";"PASS";"2019-11-18 15:38:33";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:09"
183;"SMC-P04W R17";103119;"30N004000380";"Result Station";"2019-10-31 11:26:00";"2019-11-18 15:38:11";"2019-11-18 16:30:12";"2019-11-19 16:31:00";"";"";"PASS";"2019-11-18 15:39:00";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:28"
184;"SMC-P04W R17";103119;"30N004000097";"Result Station";"2019-10-31 11:26:01";"2019-11-18 15:37:47";"2019-11-18 16:30:12";"2019-11-19 16:30:49";"";"";"PASS";"2019-11-18 15:38:45";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:18"
185;"SMC-P04W R17";103119;"30N004000035";"Result Station";"2019-10-31 11:26:02";"2019-11-18 15:37:30";"2019-11-18 16:30:12";"2019-11-19 16:30:37";"";"";"PASS";"2019-11-18 15:38:30";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:04"
186;"SMC-P04W R17";103119;"30N004000197";"Result Station";"2019-10-31 11:26:02";"2019-10-31 11:26:51";"2019-10-31 13:14:09";"2019-11-01 13:17:36";"";"";"PASS";"";"";1;1;0;1;1;0;0;0;0;1;"No Trouble Found.";0;""
187;"SMC-P04W R17";103119;"30N004000087";"Result Station";"2019-10-31 11:26:06";"2019-11-18 15:37:57";"2019-11-18 16:30:12";"2019-11-19 16:30:55";"";"";"PASS";"2019-11-18 15:38:51";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:26"
188;"SMC-P04W R17";103119;"30N004000060";"Result Station";"2019-10-31 11:26:07";"2019-11-18 15:37:32";"2019-11-18 16:30:12";"2019-11-19 16:30:38";"";"";"PASS";"2019-11-18 15:38:31";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:06"
189;"SMC-P04W R17";103119;"30N004000362";"Result Station";"2019-10-31 11:26:08";"2019-11-18 15:37:48";"2019-11-18 16:30:12";"2019-11-19 16:30:50";"";"";"PASS";"2019-11-18 15:38:46";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:19"
190;"SMC-P04W R17";103119;"30N004000059";"Result Station";"2019-10-31 11:26:11";"2019-11-18 15:37:49";"2019-11-18 16:30:12";"2019-11-19 16:30:50";"";"";"PASS";"2019-11-18 15:38:46";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:20"
191;"SMC-P04W R17";103119;"30N004000386";"Result Station";"2019-10-31 11:26:12";"2019-11-18 15:37:59";"2019-11-18 16:30:12";"2019-11-19 16:30:57";"";"";"PASS";"2019-11-18 15:38:59";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:27"
192;"SMC-P04W R17";103119;"30N004000303";"Result Station";"2019-10-31 11:26:13";"2019-11-18 15:37:58";"2019-11-18 16:30:12";"2019-11-19 16:30:56";"";"";"PASS";"2019-11-18 15:38:58";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:26"
193;"SMC-P04W R17";103119;"30N004000383";"Result Station";"2019-10-31 11:26:15";"2019-11-18 15:38:07";"2019-11-18 16:30:12";"2019-11-19 16:31:03";"";"";"PASS";"2019-11-18 15:39:04";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:32"
194;"SMC-P04W R17";103119;"30N004000202";"Result Station";"2019-10-31 11:26:16";"2019-11-18 15:37:55";"2019-11-18 16:30:12";"2019-11-19 16:30:54";"";"";"PASS";"2019-11-18 15:38:51";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:25"
195;"SMC-P04W R17";103119;"30N004000122";"Result Station";"2019-10-31 11:26:16";"2019-11-18 15:37:41";"2019-11-18 16:30:12";"2019-11-19 16:30:46";"";"";"PASS";"2019-11-18 15:38:38";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:15"
196;"SMC-P04W R17";103119;"30N004000047";"Result Station";"2019-10-31 11:26:17";"2019-11-18 15:37:39";"2019-11-18 16:30:12";"2019-11-19 16:30:46";"";"";"PASS";"2019-11-18 15:38:37";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:13"
197;"SMC-P04W R17";103119;"30N004000063";"Packing Station";"2019-10-31 11:26:18";"2019-11-22 14:07:02";"2019-11-25 08:50:30";"2019-11-26 11:56:50";"2019-12-05 11:32:00";"";"PASS";"2019-11-22 14:11:12";"";1;1;1;1;1;1;0;0;0;1;"No Trouble Found.";1;"2019-11-22 14:06:46"
198;"SMC-P04W R17";103119;"30N004000048";"Result Station";"2019-10-31 11:26:19";"2019-11-18 15:38:05";"2019-11-18 16:30:12";"2019-11-19 16:31:07";"";"";"PASS";"2019-11-18 15:39:06";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:34"
199;"SMC-P04W R17";103119;"30N004000237";"Result Station";"2019-10-31 11:26:20";"2019-11-18 15:38:06";"2019-11-18 16:30:12";"2019-11-19 16:31:04";"";"";"PASS";"2019-11-18 15:39:04";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:33"
200;"SMC-P04W R17";103119;"30N004000042";"Result Station";"2019-10-31 11:26:21";"2019-11-18 15:38:07";"2019-11-18 16:30:12";"2019-11-19 16:31:02";"";"";"PASS";"2019-11-18 15:39:03";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:32"
201;"SMC-P04W R17";103119;"30N004000119";"Result Station";"2019-10-31 11:26:22";"2019-11-18 15:38:06";"2019-11-18 16:30:12";"2019-11-19 16:31:04";"";"";"PASS";"2019-11-18 15:39:05";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:33"
202;"SMC-P04W R17";103119;"30N004000348";"Result Station";"2019-10-31 11:26:23";"2019-11-18 15:37:34";"2019-11-18 16:30:12";"2019-11-19 16:30:42";"";"";"PASS";"2019-11-18 15:38:34";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-18 15:36:09"
203;"SMC-P04W R17";103119;"30N004000045";"Result Station";"2019-10-31 11:26:24";"2019-11-19 13:36:26";"2019-11-20 10:15:34";"2019-11-21 13:09:03";"";"";"PASS";"2019-11-19 15:49:12";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-19 13:35:32"
204;"SMC-P04W R17";103119;"30N004000349";"Result Station";"2019-10-31 11:26:25";"2019-11-19 13:36:27";"2019-11-20 10:15:34";"2019-11-21 13:09:02";"";"";"PASS";"2019-11-19 15:49:16";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-19 13:35:34"
205;"SMC-P04W R17";103119;"30N004000193";"Result Station";"2019-10-31 11:26:26";"2019-11-20 09:17:55";"2019-11-20 10:15:34";"2019-11-21 13:08:38";"";"";"PASS";"2019-11-20 09:18:34";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-19 11:34:48"
206;"SMC-P04W R17";103119;"30N004000341";"Result Station";"2019-10-31 11:26:27";"2019-11-20 09:17:38";"2019-11-20 10:15:34";"2019-11-21 13:08:07";"";"";"PASS";"2019-11-20 09:18:14";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";1;"2019-11-19 16:33:14"
207;"SMC-P05 R14";112019;"30N005002209";"Packing Station";"2019-11-20 15:14:20";"2019-11-20 15:34:58";"2019-11-21 14:20:24";"2019-11-25 08:54:01";"2019-12-05 09:01:59";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
208;"SMC-P05 R14";112019;"30N005001747";"Packing Station";"2019-11-20 15:16:44";"2019-11-20 15:35:06";"2019-11-21 14:20:24";"2019-11-25 08:53:45";"2019-12-05 08:49:53";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
209;"SMC-P05 R14";112019;"30N005002167";"Packing Station";"2019-11-20 15:17:00";"2019-11-20 15:35:21";"2019-11-21 14:20:24";"2019-11-25 08:53:57";"2019-12-05 08:47:27";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
210;"SMC-P05 R14";112019;"30N005001865";"Packing Station";"2019-11-20 15:17:02";"2019-11-20 15:35:22";"2019-11-21 14:20:24";"2019-11-25 08:53:59";"2019-12-05 08:59:08";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
211;"SMC-P05 R14";112019;"30N005002220";"Packing Station";"2019-11-20 15:17:07";"2019-11-20 15:35:01";"2019-11-21 14:20:24";"2019-11-25 08:53:51";"2019-12-04 09:32:14";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
212;"SMC-P05 R14";112019;"30N005001670";"Packing Station";"2019-11-20 15:17:10";"2019-11-20 15:35:00";"2019-11-21 14:20:24";"2019-11-25 08:53:52";"2019-12-04 09:33:20";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
213;"SMC-P05 R14";112019;"30N005001717";"Packing Station";"2019-11-20 15:17:13";"2019-11-20 15:35:03";"2019-11-21 14:20:24";"2019-11-25 08:53:49";"2019-12-04 09:29:30";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
214;"SMC-P05 R14";112019;"30N005001881";"Packing Station";"2019-11-20 15:17:28";"2019-11-20 15:35:05";"2019-11-21 14:20:24";"2019-11-25 08:53:47";"2019-12-04 09:30:19";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
215;"SMC-P05 R14";112019;"30N005001660";"Packing Station";"2019-11-20 15:17:32";"2019-11-20 15:35:17";"2019-11-21 14:20:24";"2019-11-25 08:53:56";"2019-12-04 10:19:56";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
216;"SMC-P05 R14";112019;"30N005002071";"Packing Station";"2019-11-20 15:17:32";"2019-11-20 15:35:16";"2019-11-21 14:20:24";"2019-11-25 08:53:26";"2019-12-04 10:09:36";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
217;"SMC-P05 R14";112019;"30N005001790";"Packing Station";"2019-11-20 15:17:35";"2019-11-20 15:35:13";"2019-11-21 14:20:24";"2019-11-25 08:53:39";"2019-12-04 10:23:30";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
218;"SMC-P05 R14";112019;"30N005002331";"Packing Station";"2019-11-20 15:17:37";"2019-11-20 15:35:11";"2019-11-21 14:20:24";"2019-11-25 08:53:40";"2019-12-04 10:12:34";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
219;"SMC-P05 R14";112019;"30N005002170";"Packing Station";"2019-11-20 15:17:41";"2019-11-20 15:35:09";"2019-11-21 14:20:24";"2019-11-25 08:53:33";"2019-12-04 13:37:22";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
220;"SMC-P05 R14";112019;"30N005002076";"Packing Station";"2019-11-20 15:17:43";"2019-11-20 15:35:08";"2019-11-21 14:20:24";"2019-11-25 08:53:42";"2019-12-04 13:39:12";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
221;"SMC-P05 R14";112019;"30N005001916";"Packing Station";"2019-11-20 15:17:45";"2019-11-20 15:36:59";"2019-11-21 14:20:24";"2019-11-25 08:53:31";"2019-12-04 13:29:06";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
222;"SMC-P05 R14";112019;"30N005002246";"Packing Station";"2019-11-20 15:18:08";"2019-11-20 15:38:35";"2019-11-21 14:20:24";"2019-11-25 08:53:24";"2019-12-04 13:26:58";"";"PASS";"";"";1;1;0;1;1;1;0;0;0;1;"No Trouble Found.";0;""
223;"SMC-P05 R14";112019;"30N005002077";"Shipping Station";"2019-11-20 15:18:10";"2019-11-20 15:41:58";"2019-11-21 14:20:24";"2019-11-25 08:53:36";"2019-12-04 11:55:31";"2019-12-04 14:30:53";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
224;"SMC-P05 R14";112019;"30N005002453";"Shipping Station";"2019-11-20 15:18:30";"2019-11-20 16:01:26";"2019-11-21 14:20:24";"2019-11-25 08:56:56";"2019-11-25 12:48:51";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:56:25";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
225;"SMC-P05 R14";112019;"30N005002219";"Shipping Station";"2019-11-20 15:18:34";"2019-11-20 15:59:13";"2019-11-21 14:20:24";"2019-11-25 08:52:49";"2019-11-25 12:48:54";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:56:12";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
226;"SMC-P05 R14";112019;"30N005002407";"Shipping Station";"2019-11-20 15:18:38";"2019-11-20 16:03:28";"2019-11-21 14:20:24";"2019-11-25 08:57:19";"2019-11-25 12:48:55";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:56:38";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
227;"SMC-P05 R14";112019;"30N005001761";"Shipping Station";"2019-11-20 15:18:51";"2019-11-20 16:03:26";"2019-11-21 14:20:24";"2019-11-25 08:56:02";"2019-11-25 13:07:24";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:56:31";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
228;"SMC-P05 R14";112019;"30N005002211";"Shipping Station";"2019-11-20 15:19:46";"2019-11-20 16:13:01";"2019-11-21 14:20:24";"2019-11-25 08:52:37";"2019-11-25 12:44:36";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:54:27";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
229;"SMC-P05 R14";112019;"30N005002179";"Shipping Station";"2019-11-20 15:19:49";"2019-11-20 16:06:58";"2019-11-21 14:20:24";"2019-11-25 08:57:29";"2019-11-25 12:44:31";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:56:46";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
230;"SMC-P05 R14";112019;"30N005002137";"Shipping Station";"2019-11-20 15:19:53";"2019-11-20 16:12:59";"2019-11-21 14:20:24";"2019-11-25 08:52:41";"2019-11-25 12:44:44";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:54:34";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
231;"SMC-P05 R14";112019;"30N005001897";"Shipping Station";"2019-11-20 15:19:56";"2019-11-20 16:07:00";"2019-11-21 14:20:24";"2019-11-25 08:56:26";"2019-11-25 12:44:39";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:56:52";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
232;"SMC-P05 R14";112019;"30N005001873";"Result Station";"2019-11-20 15:20:08";"2019-11-21 13:30:16";"2019-12-02 08:39:21";"2019-12-03 08:51:38";"";"";"PASS";"2019-11-26 15:21:34";"";1;1;1;0;1;0;0;0;0;1;"No Trouble Found.";0;""
233;"SMC-P05 R14";112019;"30N005002112";"Shipping Station";"2019-11-20 15:20:11";"2019-11-20 16:26:59";"2019-11-21 14:20:24";"2019-11-25 08:53:11";"2019-11-25 13:00:32";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:55:13";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
234;"SMC-P05 R14";112019;"30N005002409";"Shipping Station";"2019-11-20 15:20:15";"2019-11-20 16:22:00";"2019-11-21 14:20:24";"2019-11-25 08:53:05";"2019-11-25 13:00:34";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:54:47";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
235;"SMC-P05 R14";112019;"30N005002110";"Shipping Station";"2019-11-20 15:20:17";"2019-11-20 16:22:01";"2019-11-21 14:20:24";"2019-11-25 08:53:06";"2019-11-25 13:00:35";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:54:55";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
236;"SMC-P05 R14";112019;"30N005001691";"Shipping Station";"2019-11-20 15:20:24";"2019-11-20 15:50:54";"2019-11-21 14:20:24";"2019-11-25 08:56:11";"2019-11-25 12:43:03";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:55:51";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
237;"SMC-P05 R14";112019;"30N005001885";"Shipping Station";"2019-11-20 15:20:26";"2019-11-20 15:45:56";"2019-11-21 14:20:24";"2019-11-25 08:56:06";"2019-11-25 12:42:48";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:55:49";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
238;"SMC-P05 R14";112019;"30N005001793";"Shipping Station";"2019-11-20 15:20:31";"2019-11-20 15:51:07";"2019-11-21 14:20:24";"2019-11-25 08:57:25";"2019-11-25 12:43:08";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:55:59";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
239;"SMC-P05 R14";112019;"30N005002080";"Shipping Station";"2019-11-20 15:20:33";"2019-11-20 15:50:58";"2019-11-21 14:20:24";"2019-11-25 08:56:01";"2019-11-25 12:43:07";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:55:52";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
240;"SMC-P05 R14";112019;"30N005001799";"Shipping Station";"2019-11-20 15:20:54";"2019-11-20 15:59:12";"2019-11-21 14:20:24";"2019-11-25 08:52:48";"2019-11-25 12:51:11";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:56:15";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
241;"SMC-P05 R14";112019;"30N005001879";"Shipping Station";"2019-11-20 15:20:57";"2019-11-20 15:58:43";"2019-11-21 14:20:24";"2019-11-25 08:52:46";"2019-11-25 12:51:09";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:56:16";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
242;"SMC-P05 R14";112019;"30N005001686";"Shipping Station";"2019-11-20 15:21:01";"2019-11-20 16:01:25";"2019-11-21 14:20:24";"2019-11-25 08:52:51";"2019-11-25 12:51:15";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:56:10";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
243;"SMC-P05 R14";112019;"30N005002288";"Shipping Station";"2019-11-20 15:21:03";"2019-11-20 15:58:44";"2019-11-21 14:20:24";"2019-11-25 08:52:45";"2019-11-25 12:51:14";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:56:17";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
244;"SMC-P05 R14";112019;"30N005001891";"Shipping Station";"2019-11-20 15:21:16";"2019-11-20 15:52:46";"2019-11-21 14:20:24";"2019-11-25 08:57:20";"2019-11-25 12:42:03";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:56:03";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
245;"SMC-P05 R14";112019;"30N005002444";"Shipping Station";"2019-11-20 15:21:19";"2019-11-20 15:51:05";"2019-11-21 14:20:24";"2019-11-25 08:56:28";"2019-11-25 12:42:05";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:55:53";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
246;"SMC-P05 R14";112019;"30N005001869";"Shipping Station";"2019-11-20 15:21:23";"2019-11-20 15:53:41";"2019-11-21 14:20:24";"2019-11-25 08:57:24";"2019-11-25 12:16:40";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:56:07";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
247;"SMC-P05 R14";112019;"30N005002207";"Shipping Station";"2019-11-20 15:21:25";"2019-11-20 15:51:08";"2019-11-21 14:20:24";"2019-11-25 08:57:27";"2019-11-25 12:20:58";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:56:01";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
248;"SMC-P05 R14";112019;"30N005001945";"Shipping Station";"2019-11-20 15:22:04";"2019-11-20 16:18:54";"2019-11-21 14:20:24";"2019-11-25 08:53:03";"2019-11-25 13:08:53";"2019-12-02 16:34:31";"PASS";"2019-11-21 11:54:43";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
249;"SMC-P05 R14";112019;"30N005002007";"Shipping Station";"2019-11-20 15:22:07";"2019-11-20 16:16:13";"2019-11-21 14:20:24";"2019-11-25 08:52:57";"2019-11-25 13:03:57";"2019-12-02 16:34:31";"PASS";"2019-11-21 11:54:39";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
250;"SMC-P05 R14";112019;"30N005002198";"Result Station";"2019-11-20 15:22:11";"2019-11-21 13:30:18";"2019-12-02 08:39:21";"2019-12-03 08:51:40";"";"";"PASS";"2019-11-26 15:21:36";"";1;1;1;0;1;0;0;0;0;1;"No Trouble Found.";0;""
251;"SMC-P05 R14";112019;"30N005002216";"Shipping Station";"2019-11-20 15:22:18";"2019-11-20 16:18:52";"2019-11-21 14:20:24";"2019-11-25 08:53:01";"2019-11-25 13:03:59";"2019-12-02 16:34:31";"PASS";"2019-11-21 11:54:40";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
252;"SMC-P05 R14";112019;"30N005002238";"Shipping Station";"2019-11-20 15:22:33";"2019-11-20 15:41:33";"2019-11-21 14:20:24";"2019-11-25 08:53:38";"2019-12-04 12:03:41";"2019-12-04 14:30:53";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
253;"SMC-P05 R14";112019;"30N005002078";"Shipping Station";"2019-11-20 15:22:34";"2019-11-20 15:42:09";"2019-11-21 14:20:24";"2019-11-25 08:52:43";"2019-11-25 13:26:45";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:55:43";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
254;"SMC-P05 R14";112019;"30N005002418";"Shipping Station";"2019-11-20 15:22:38";"2019-11-20 15:45:53";"2019-11-21 14:20:24";"2019-11-25 08:56:33";"2019-11-25 13:26:36";"2019-12-02 16:34:31";"PASS";"2019-11-21 11:55:48";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
255;"SMC-P05 R14";112019;"30N005002301";"Shipping Station";"2019-11-20 15:30:32";"2019-11-20 16:13:05";"2019-11-21 14:20:24";"2019-11-25 08:52:55";"2019-11-25 12:42:34";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:54:23";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
256;"SMC-P05 R14";112019;"30N005002244";"Shipping Station";"2019-11-20 15:30:34";"2019-11-20 16:13:02";"2019-11-21 14:20:24";"2019-11-25 08:52:41";"2019-11-25 12:42:21";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:54:15";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
257;"SMC-P05 R14";112019;"30N005001802";"Shipping Station";"2019-11-20 15:30:38";"2019-11-20 16:16:12";"2019-11-21 14:20:24";"2019-11-25 08:53:00";"2019-11-25 12:42:41";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:54:37";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
258;"SMC-P05 R14";112019;"30N005001743";"Shipping Station";"2019-11-20 15:30:39";"2019-11-20 16:16:07";"2019-11-21 14:20:24";"2019-11-25 08:52:53";"2019-11-25 12:42:38";"2019-11-27 15:19:53";"PASS";"2019-11-21 11:54:19";"";1;1;1;1;1;1;1;0;0;1;"No Trouble Found.";0;""
259;"SMC-P05 R14";112019;"30N005002488";"Result Station";"2019-11-20 15:30:44";"2019-11-21 13:30:36";"2019-11-25 08:50:30";"2019-11-26 12:00:52";"";"";"PASS";"2019-11-22 15:39:08";"";1;1;1;1;1;0;0;0;0;1;"No Trouble Found.";0;""
260;"SMC-P05 R14";112019;"30N005001783";"Result Station";"2019-11-20 15:30:46";"2019-11-21 13:32:19";"2019-11-26 11:52:21";"2019-12-02 13:31:49";"";"";"PASS";"2019-11-26 10:16:05";"";1;1;1;0;1;0;0;0;0;1;"No Trouble Found.";0;""
